지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2022-09-23,17.5,14.7,2354.0,22.2,1026,0.67,3.3,1130.0,3.3,1115.0,3.3,13.1,290.0,1306.0,6.7,180.0,1059.0,3.1,2675.0,11.4,42,1500,68.9,13.7,1002.7,1016.1,2354.0,1009.8,1107.0,1012.8,12.1,7.9,1300.0,3.07,16.53,,,,,,3.0,1.9,19.9,9.9,21.2,21.3,21.6,22.4,23.5,23.8,24.3,21.7,18.7,3.3,4.8,3.3,
108,2022-09-24,18.5,12.3,645.0,24.2,1503,,,,,,,7.6,290.0,1159.0,3.9,270.0,1152.0,1.8,1571.0,11.1,37,1512,64.6,13.3,1006.6,1017.9,1106.0,1015.0,1623.0,1016.6,12.1,10.7,1200.0,3.09,21.67,,,,,,3.4,0.5,21.5,5.6,20.2,20.2,20.5,21.4,22.8,23.7,24.2,21.7,18.7,4.0,5.6,,
108,2022-09-25,19.6,15.4,553.0,25.2,1450,,,,,,,5.7,290.0,1604.0,3.7,290.0,1517.0,1.6,1425.0,11.9,36,1319,63.3,14.0,1006.1,1017.7,935.0,1014.5,1645.0,1016.0,12.1,7.8,1200.0,3.02,17.94,,,,,,6.4,0.6,22.3,9.9,21.2,21.0,21.0,21.6,22.6,23.4,24.2,21.7,18.7,3.6,5.1,,
108,2022-09-26,20.0,14.8,642.0,25.4,1456,,,,,,,5.3,250.0,1129.0,3.5,250.0,1130.0,1.7,1472.0,10.8,32,1435,58.5,13.0,1006.6,1018.0,815.0,1015.1,1544.0,1016.6,12.0,8.7,1200.0,2.7,18.48,,,,,,6.5,0.4,22.5,9.5,21.2,21.1,21.0,21.6,22.6,23.3,24.1,21.7,18.7,3.9,5.6,,
108,2022-09-27,20.9,14.0,642.0,28.0,1535,,,,,,,5.4,20.0,1400.0,3.1,340.0,1635.0,1.6,1392.0,11.7,29,1634,59.0,13.7,1005.4,1017.1,727.0,1013.0,1623.0,1015.3,12.0,11.2,1200.0,3.04,21.17,,,,,,0.5,0.0,23.5,6.9,21.2,21.0,21.0,21.6,22.5,23.1,24.0,21.7,18.7,4.3,6.1,,
108,2022-09-28,20.4,16.1,630.0,26.1,1617,,,,,,,4.7,270.0,1734.0,3.0,270.0,1742.0,1.8,1578.0,14.7,47,1642,71.0,16.8,1003.5,1014.7,1.0,1011.6,1611.0,1013.5,11.9,5.0,1400.0,2.17,12.51,,,,,,4.6,0.1,21.6,10.1,21.2,21.1,21.0,21.6,22.4,23.0,23.9,21.6,18.7,2.3,3.3,,
108,2022-09-29,20.4,16.4,612.0,26.5,1612,,,,,,,5.8,230.0,1744.0,3.4,250.0,1745.0,1.4,1227.0,14.9,33,1605,73.5,17.0,1004.5,1015.8,2312.0,1012.7,1540.0,1014.4,11.9,7.9,1200.0,2.76,17.37,,,,,,2.5,2.5,21.9,10.0,21.6,21.4,21.2,21.6,22.4,22.9,23.8,21.6,18.7,3.5,4.9,,
108,2022-09-30,20.7,14.8,705.0,27.7,1522,,,,,,,5.2,250.0,1509.0,3.2,270.0,1813.0,1.6,1412.0,13.9,34,1618,68.0,16.0,1005.9,1017.2,741.0,1013.9,1620.0,1015.8,11.9,10.6,1200.0,2.72,19.27,,,,,,0.3,0.0,22.4,7.1,21.5,21.3,21.2,21.6,22.4,22.8,23.7,21.6,18.8,3.8,5.4,,
108,2022-10-01,20.9,14.4,641.0,27.6,1357,,,,,,,4.2,200.0,1232.0,2.7,270.0,1651.0,1.6,1401.0,13.0,33,1448,63.3,15.0,1007.4,1019.2,950.0,1016.0,1540.0,1017.4,11.8,7.9,1200.0,2.84,17.31,,,,,,5.4,0.0,21.8,6.9,21.4,21.2,21.1,21.6,22.4,22.7,23.6,21.6,18.8,3.3,4.7,0.1,
108,2022-10-02,19.4,17.2,2232.0,21.6,1321,15.08,1.7,2214.0,6.1,1725.0,15.8,8.6,50.0,1428.0,5.5,50.0,1430.0,2.7,2300.0,15.4,60,1631,78.9,17.5,1005.8,1018.5,616.0,1013.2,2230.0,1015.8,11.8,0.0,1200.0,0.59,3.8,,,,,,9.9,6.8,19.5,11.6,20.9,20.9,21.0,21.6,22.4,22.7,23.6,21.6,18.8,1.1,1.6,37.5,
108,2022-10-03,21.4,17.5,1.0,23.4,2004,22.58,7.4,1143.0,14.7,2219.0,76.0,13.7,200.0,2025.0,6.5,200.0,2135.0,2.7,2325.0,21.0,94,2203,98.5,25.1,1001.2,1013.7,936.0,1007.2,2201.0,1011.1,11.7,0.0,1000.0,0.23,1.06,,,,,,10.0,8.1,20.6,17.2,20.8,20.6,20.4,20.9,22.0,22.6,23.5,21.5,18.8,0.4,0.6,66.0,
108,2022-10-04,17.9,14.2,2329.0,23.0,1,7.08,2.1,111.0,7.0,30.0,11.8,10.2,230.0,50.0,5.7,270.0,59.0,2.9,2473.0,14.9,67,2014,83.8,17.4,1002.6,1017.8,2346.0,1006.8,136.0,1012.6,11.7,0.4,1100.0,1.58,6.5,,,,,,9.8,6.6,19.7,13.8,21.4,21.2,20.9,21.2,21.9,22.3,23.4,21.5,18.8,1.5,2.1,0.1,
108,2022-10-05,16.6,14.1,34.0,21.6,1519,3.58,0.1,,0.1,,0.1,6.7,270.0,1816.0,3.8,20.0,1508.0,2.1,1856.0,11.8,48,1544,74.8,13.8,1009.2,1021.0,936.0,1017.0,1533.0,1019.3,11.7,4.9,1200.0,2.67,15.62,,,,,,7.5,3.9,19.1,13.1,20.1,20.0,20.1,20.7,21.7,22.2,23.3,21.9,18.8,2.9,4.1,,
108,2022-10-06,15.8,12.7,640.0,19.1,1419,2.25,0.0,,0.0,,0.0,6.2,140.0,1255.0,3.4,50.0,1105.0,2.1,1842.0,11.6,63,1401,76.6,13.6,1008.9,1021.3,930.0,1016.6,1707.0,1019.1,11.6,1.6,1100.0,1.52,7.74,,,,,,8.9,5.1,17.4,10.0,19.2,19.1,19.4,20.3,21.6,22.2,23.2,21.8,18.8,1.6,2.3,0.0,
108,2022-10-07,14.3,11.0,651.0,18.6,1522,,,,,,,9.2,360.0,1520.0,4.7,20.0,1525.0,2.5,2121.0,8.6,48,2002,69.5,11.2,1009.9,1023.7,2320.0,1017.9,135.0,1020.2,11.6,7.6,1400.0,2.07,15.08,,,,,,3.4,2.9,16.8,6.3,18.2,18.2,18.6,19.6,21.1,22.1,23.1,21.7,18.9,2.7,3.8,,
108,2022-10-08,15.8,11.1,654.0,21.6,1508,,,,,,,6.5,20.0,849.0,4.2,50.0,854.0,2.5,2148.0,8.7,42,1510,64.6,11.3,1013.4,1025.7,933.0,1021.0,1735.0,1023.6,11.6,9.5,1100.0,2.75,18.48,,,,,,2.9,1.8,17.4,6.9,17.7,17.6,17.9,19.0,20.5,21.9,23.1,21.6,18.9,3.2,4.5,0.3,
108,2022-10-09,13.1,10.7,2221.0,14.5,117,13.67,3.0,1843.0,4.2,1840.0,20.4,11.5,270.0,1913.0,6.1,250.0,1927.0,2.1,1810.0,10.6,69,249,85.8,12.9,1007.3,1023.5,29.0,1012.9,1837.0,1017.5,11.5,0.0,1100.0,0.44,2.4,,,,,,8.8,5.1,13.9,7.8,17.0,17.1,17.6,18.8,20.3,21.7,23.0,21.5,18.9,0.8,1.1,20.1,
108,2022-10-10,9.9,8.2,2034.0,11.9,1408,4.58,0.0,,0.0,,0.0,12.8,270.0,1438.0,6.8,270.0,1519.0,3.8,3303.0,5.1,59,1122,72.9,8.8,1003.4,1016.7,2359.0,1011.4,1459.0,1013.8,11.5,2.3,1000.0,1.72,9.31,,,,,,7.4,7.0,11.9,5.8,15.2,15.3,16.1,17.5,19.4,21.5,22.9,21.5,18.9,1.6,2.3,0.0,
108,2022-10-11,11.1,7.4,250.0,16.4,1531,,,,,,,9.3,250.0,15.0,4.7,270.0,17.0,2.2,1928.0,5.4,51,1619,69.1,9.0,1011.3,1024.7,2248.0,1016.7,2.0,1021.7,11.4,10.3,1200.0,2.75,18.72,,,,,,2.1,2.1,14.0,2.4,14.7,14.7,15.3,16.6,18.6,21.1,22.7,21.4,18.9,2.7,3.9,,
108,2022-10-12,13.5,6.5,645.0,20.6,1513,,,,,,,6.6,110.0,1421.0,3.3,50.0,1159.0,1.8,1548.0,7.2,42,1622,68.1,10.2,1016.1,1027.8,937.0,1024.7,1.0,1026.4,11.4,10.6,1100.0,2.67,18.13,,,,,,0.0,0.0,14.8,0.3,14.9,14.8,15.3,16.5,18.3,20.7,22.5,21.4,18.9,3.0,4.3,,
108,2022-10-13,16.3,10.7,639.0,22.7,1435,,,,,,,5.3,70.0,1204.0,3.0,70.0,754.0,1.5,1314.0,10.2,43,1459,69.6,12.4,1014.4,1027.5,2.0,1021.9,1759.0,1024.6,11.3,10.4,1200.0,2.7,17.98,,,,,,2.5,0.3,16.8,4.2,16.1,15.9,16.0,16.8,18.2,20.4,22.3,21.4,18.9,3.0,4.3,,
108,2022-10-14,17.1,12.4,529.0,23.0,1454,,,,,,,5.5,320.0,2047.0,3.2,290.0,2035.0,1.6,1415.0,11.9,49,1410,73.4,14.0,1009.8,1022.5,5.0,1017.6,1829.0,1019.9,11.3,4.9,1400.0,2.01,13.52,,,,,,7.9,4.3,17.4,5.6,17.1,16.8,16.8,17.3,18.4,20.2,22.1,21.3,18.9,2.5,3.5,,
108,2022-10-15,18.2,12.6,653.0,24.4,1505,,,,,,,6.5,290.0,1814.0,4.3,290.0,1821.0,1.4,1243.0,11.8,38,1318,68.5,13.8,1008.6,1020.3,911.0,1017.2,1422.0,1018.7,11.3,8.2,1100.0,2.61,16.21,,,,,,5.8,4.5,18.8,6.0,17.8,17.5,17.3,17.8,18.7,20.1,21.9,21.3,19.0,2.9,4.1,,
108,2022-10-16,16.9,15.1,2400.0,20.5,1202,,,,,,,7.4,290.0,1319.0,4.3,290.0,1320.0,1.7,1459.0,12.1,64,1628,73.9,14.1,1007.7,1018.9,807.0,1016.5,1615.0,1017.8,11.2,0.6,1100.0,1.32,6.15,,,,,,8.8,8.8,16.1,9.6,17.9,17.8,17.7,18.2,19.0,20.0,21.8,21.3,19.0,1.7,2.5,,
108,2022-10-17,11.2,7.4,2344.0,15.1,1,,,,,,,11.4,290.0,1548.0,6.3,320.0,613.0,3.4,2963.0,0.6,25,1332,50.3,6.6,1009.4,1021.7,2236.0,1017.6,22.0,1019.8,11.2,10.1,1200.0,2.79,18.79,,,,,,1.4,1.4,14.2,-0.9,16.0,16.1,16.7,17.6,18.9,20.0,21.6,21.2,19.0,3.6,5.2,,
108,2022-10-18,9.4,5.0,657.0,14.2,1451,,,,,,,7.2,290.0,1407.0,4.4,320.0,1357.0,2.3,1964.0,-0.3,33,1459,52.1,6.0,1012.4,1024.0,2311.0,1021.6,1.0,1022.9,11.2,10.2,1200.0,2.72,18.27,,,,,,0.0,0.0,12.0,-1.9,13.8,13.9,14.8,16.3,18.1,19.9,21.5,21.2,19.0,2.9,4.1,,
108,2022-10-19,10.5,4.4,654.0,16.8,1510,,,,,,,8.0,320.0,1213.0,4.2,340.0,1222.0,1.8,1518.0,1.9,30,1405,57.8,7.1,1015.5,1027.8,2324.0,1023.9,1.0,1026.0,11.1,10.2,1200.0,2.68,17.78,,,,,,0.0,0.0,12.2,-3.3,13.1,13.2,14.0,15.4,17.3,19.7,21.4,21.1,19.0,3.0,4.4,,
108,2022-10-20,12.9,6.0,711.0,19.7,1500,,,,,,,5.3,250.0,1406.0,3.1,250.0,1912.0,1.8,1586.0,5.7,31,1626,64.4,9.2,1017.0,1029.8,807.0,1025.4,1713.0,1027.4,11.1,10.1,1200.0,2.58,17.2,,,,,,2.1,0.6,14.0,-1.6,13.7,13.6,14.0,15.2,16.8,19.4,21.3,21.1,19.0,3.0,4.4,,
108,2022-10-21,14.0,8.8,707.0,20.9,1431,,,,,,,5.7,200.0,1357.0,3.6,270.0,1623.0,1.7,1491.0,7.7,31,1611,68.8,10.6,1013.8,1026.4,210.0,1022.0,1440.0,1024.1,11.0,8.8,1300.0,2.37,15.16,,,,,,4.9,2.4,14.7,1.4,14.7,14.6,14.7,15.5,16.8,19.1,21.2,21.0,19.0,2.7,3.9,,
108,2022-10-22,15.1,10.5,724.0,20.8,1412,,,,,,,7.3,180.0,1415.0,4.0,270.0,1608.0,1.9,1644.0,10.6,52,1408,76.3,12.9,1010.4,1023.0,1.0,1018.5,1433.0,1020.6,11.0,9.3,1200.0,2.4,14.93,,,,,,4.3,3.9,16.4,3.4,15.4,15.2,15.1,15.8,17.0,18.9,21.0,21.0,19.0,2.5,3.6,,
108,2022-10-23,14.0,10.4,2356.0,18.6,1459,,,,,,,8.8,320.0,1714.0,4.4,320.0,1720.0,2.7,2290.0,6.8,29,1656,65.0,10.3,1008.6,1020.4,2223.0,1017.1,1513.0,1018.9,11.0,7.7,1200.0,2.29,14.04,,,,,,2.5,2.5,15.8,4.8,16.0,15.9,15.8,16.4,17.3,18.8,20.8,20.9,19.0,3.0,4.3,,
108,2022-10-24,10.6,7.5,2356.0,14.8,1521,,,,,,,8.8,290.0,1421.0,5.2,290.0,1114.0,2.8,2454.0,0.6,27,1509,52.6,6.5,1011.3,1025.6,2358.0,1019.3,217.0,1021.7,10.9,9.9,1200.0,2.62,16.88,,,,,,0.3,0.0,12.9,-1.0,14.1,14.2,14.7,15.8,17.2,18.7,20.7,20.9,19.0,3.2,4.6,,
108,2022-10-25,11.3,5.9,531.0,17.6,1535,,,,,,,7.6,20.0,1131.0,4.1,50.0,1147.0,2.0,1688.0,2.6,37,1539,56.5,7.4,1017.5,1029.8,859.0,1025.6,1.0,1028.0,10.9,9.9,1200.0,2.51,16.37,,,,,,0.0,0.0,12.7,-2.2,13.1,13.1,13.7,14.9,16.6,18.6,20.6,20.8,19.0,3.0,4.3,,
108,2022-10-26,12.9,8.0,653.0,17.8,1350,,,,,,,5.9,50.0,607.0,3.2,70.0,309.0,1.9,1610.0,4.5,38,1312,58.3,8.4,1017.0,1029.5,901.0,1025.5,1712.0,1027.3,10.8,7.3,1100.0,2.26,12.66,,,,,,4.9,2.1,12.7,2.3,13.5,13.4,13.7,14.7,16.2,18.5,20.5,20.8,19.0,2.1,3.0,,
108,2022-10-27,13.2,8.6,701.0,18.9,1414,,,,,,,7.7,340.0,1501.0,3.9,290.0,1342.0,1.7,1461.0,7.9,49,1211,71.8,10.8,1015.0,1026.5,852.0,1023.5,1518.0,1025.3,10.8,9.2,1200.0,2.31,14.31,,,,,,1.4,1.4,14.1,1.0,14.0,13.9,14.0,14.8,16.2,18.3,20.3,20.7,19.0,2.4,3.4,,
108,2022-10-28,13.6,8.2,636.0,20.6,1525,,,,,,,5.6,270.0,1758.0,3.4,270.0,1804.0,1.7,1477.0,7.9,41,1541,70.1,10.7,1015.5,1027.3,906.0,1023.8,1638.0,1025.8,10.8,8.3,1100.0,2.42,14.35,,,,,,1.5,1.5,14.2,1.1,14.2,14.1,14.2,14.9,16.2,18.1,20.2,20.7,19.0,2.5,3.5,,
108,2022-10-29,14.8,10.2,709.0,21.3,1507,,,,,,,5.6,50.0,921.0,3.5,50.0,923.0,1.8,1529.0,8.0,37,1522,65.9,10.7,1015.6,1027.8,846.0,1023.9,1647.0,1025.9,10.7,9.3,1200.0,2.35,14.64,,,,,,1.1,0.0,15.1,4.2,14.5,14.4,14.4,15.1,16.3,18.0,20.1,20.6,19.0,2.5,3.6,,
108,2022-10-30,14.9,10.4,702.0,21.3,1503,,,,,,,5.0,50.0,756.0,2.9,50.0,220.0,1.9,1634.0,7.8,39,1408,64.5,10.6,1014.7,1026.7,853.0,1023.1,1507.0,1025.0,10.7,8.9,1200.0,2.28,13.64,,,,,,1.1,0.1,15.0,5.0,14.6,14.5,14.6,15.2,16.3,17.9,19.9,20.6,19.0,2.6,3.7,,
108,2022-10-31,14.9,11.2,710.0,21.1,1406,,,,,,,5.4,110.0,1001.0,3.2,140.0,1010.0,2.1,1804.0,9.1,42,1413,69.8,11.6,1013.5,1025.7,838.0,1022.1,1429.0,1023.7,10.7,7.6,1200.0,2.28,13.19,,,,,,4.0,3.6,14.6,7.3,15.0,14.8,14.7,15.3,16.4,17.8,19.8,20.5,19.0,2.3,3.3,,
108,2022-11-01,13.1,9.4,2355.0,17.8,1511,,,,,,,7.6,270.0,1516.0,4.4,250.0,1610.0,1.8,1558.0,8.1,44,1556,73.5,11.0,1011.5,1023.3,849.0,1020.2,1409.0,1021.8,10.6,4.7,1300.0,1.72,9.52,,,,,,3.4,2.5,13.9,1.2,14.7,14.6,14.7,15.4,16.5,17.8,19.7,20.5,19.0,1.9,2.6,,
108,2022-11-02,11.1,5.5,715.0,17.9,1431,,,,,,,6.8,270.0,1501.0,4.4,250.0,1544.0,1.7,1491.0,2.0,23,1549,57.1,7.1,1010.5,1023.2,904.0,1019.0,1349.0,1020.8,10.6,9.6,1200.0,2.42,15.45,,,,,,0.0,0.0,11.9,-3.2,13.1,13.2,13.7,14.7,16.1,17.7,19.6,20.4,19.0,3.0,4.2,,
108,2022-11-03,9.3,5.6,2356.0,13.4,1242,1.75,,,,,0.0,9.0,320.0,2254.0,5.2,320.0,2241.0,2.0,1736.0,1.3,44,1131,58.1,6.8,1009.3,1021.5,2249.0,1018.6,1242.0,1019.8,10.6,0.6,900.0,1.17,5.36,,,,,,6.1,3.1,8.9,-0.1,12.4,12.5,13.0,14.1,15.7,17.6,19.6,20.3,19.0,1.7,2.4,0.0,
108,2022-11-04,4.9,1.6,709.0,9.8,1440,,,,,,,9.8,340.0,1513.0,5.2,290.0,1503.0,2.9,2484.0,-7.5,23,1459,41.8,3.5,1012.9,1025.4,2344.0,1021.3,1.0,1023.5,10.5,9.6,1200.0,2.43,15.6,,,,,,0.1,0.0,7.4,-4.9,10.4,10.6,11.6,13.1,15.1,17.5,19.5,20.3,19.0,2.7,3.9,,
108,2022-11-05,6.5,0.8,721.0,13.6,1522,,,,,,,7.2,290.0,1338.0,3.9,320.0,1241.0,1.7,1437.0,-3.6,24,1353,51.3,4.8,1014.5,1026.9,900.0,1023.6,1539.0,1025.1,10.5,9.7,1200.0,2.37,15.06,,,,,,0.0,0.0,7.4,-9.0,9.3,9.5,10.4,12.0,14.2,17.2,19.4,20.2,19.0,2.6,3.7,,
108,2022-11-06,9.6,3.7,730.0,16.4,1359,,,,,,,5.5,290.0,1502.0,3.3,180.0,1337.0,1.8,1569.0,1.8,36,1402,60.5,7.0,1013.8,1026.3,907.0,1022.2,1652.0,1024.3,10.5,9.6,1200.0,2.31,14.19,,,,,,2.6,1.3,9.7,-3.2,10.2,10.1,10.5,11.8,13.7,16.9,19.2,20.2,19.0,2.4,3.4,,
108,2022-11-07,11.4,6.1,546.0,16.6,1432,0.17,,,,,0.0,7.0,270.0,1609.0,3.9,270.0,1607.0,1.7,1458.0,4.6,38,1546,64.5,8.5,1012.5,1024.4,848.0,1020.7,1452.0,1022.8,10.4,4.4,1100.0,1.42,8.35,,,,,,5.9,4.6,11.3,-0.9,11.1,11.0,11.1,12.1,13.7,16.6,19.1,20.1,19.0,1.8,2.5,0.0,
108,2022-11-08,12.9,9.7,739.0,17.9,1414,,,,,,,6.4,270.0,1457.0,3.7,320.0,1458.0,1.5,1262.0,6.9,40,1552,68.3,9.9,1014.1,1025.6,841.0,1023.1,6.0,1024.4,10.4,8.1,1100.0,1.85,11.55,,,,,,2.5,2.5,13.1,0.4,12.7,12.4,12.3,12.8,13.9,16.4,18.9,20.1,19.0,2.0,2.8,,
108,2022-11-09,11.4,6.7,718.0,16.0,1404,,,,,,,4.9,340.0,1427.0,3.1,320.0,1347.0,1.5,1260.0,7.1,57,1316,76.0,10.1,1014.8,1026.8,813.0,1023.8,1447.0,1025.2,10.4,5.3,1100.0,1.77,9.82,,,,,,6.1,0.6,10.7,-1.3,12.0,11.9,12.1,12.9,14.2,16.3,18.7,20.0,19.0,1.5,2.1,,
108,2022-11-10,13.5,8.8,641.0,19.1,1408,,,,,,,4.8,290.0,1903.0,2.9,250.0,1632.0,1.3,1092.0,8.8,53,1426,74.5,11.3,1014.2,1025.8,2330.0,1022.5,1524.0,1024.5,10.3,7.9,1100.0,1.75,10.6,,,,,,1.6,0.0,12.8,1.6,12.9,12.6,12.5,13.1,14.2,16.2,18.6,19.9,19.0,1.9,2.7,,
108,2022-11-11,15.6,10.9,434.0,22.1,1538,,,,,,,6.4,110.0,1225.0,3.2,70.0,658.0,1.8,1518.0,8.1,40,1545,62.5,10.8,1014.5,1026.8,847.0,1023.1,1611.0,1024.7,10.3,8.8,1200.0,2.01,11.75,,,,,,0.9,0.9,13.7,4.1,13.3,13.0,12.9,13.4,14.4,16.1,18.5,19.9,19.0,2.3,3.2,,
108,2022-11-12,16.3,11.6,501.0,22.0,1318,7.5,,,,,57.9,9.9,270.0,2048.0,4.6,250.0,2041.0,2.2,1942.0,12.5,50,1256,80.0,15.0,1005.1,1023.5,1.0,1008.0,2341.0,1015.2,10.3,2.6,1200.0,1.96,6.93,,,,,,8.1,6.5,13.9,5.3,14.3,13.9,13.6,13.9,14.6,16.1,18.3,19.8,19.0,1.4,2.0,57.9,
108,2022-11-13,10.3,8.7,2357.0,17.3,1,,,,,,,10.4,200.0,153.0,6.3,230.0,200.0,2.6,2243.0,7.9,69,1350,85.6,10.7,1005.0,1019.8,2320.0,1007.7,31.0,1015.3,10.2,0.0,1300.0,0.61,3.61,,,,,,8.8,8.1,12.4,3.7,14.6,14.5,14.4,14.7,15.6,15.6,18.0,19.8,19.0,0.7,1.0,,
108,2022-11-14,9.7,5.9,2356.0,13.8,1305,,,,,,,8.6,250.0,1340.0,4.8,230.0,1403.0,2.3,2007.0,5.1,45,1524,74.8,9.0,1007.5,1020.2,215.0,1016.0,1410.0,1017.9,10.2,4.5,1200.0,1.64,8.25,,,,,,5.3,4.1,10.8,-0.6,12.8,12.7,13.0,13.9,15.1,15.9,17.9,19.7,19.0,1.6,2.3,,
108,2022-11-15,8.1,4.0,658.0,12.3,1341,2.25,,,,,1.6,10.4,340.0,2030.0,5.4,320.0,2041.0,2.0,1716.0,4.2,62,1,77.4,8.4,1006.4,1017.9,1.0,1015.2,1341.0,1016.9,10.2,2.9,1000.0,1.51,6.96,,,,,,6.5,5.9,8.4,-2.1,10.9,10.9,11.5,12.8,14.3,16.0,17.9,19.6,19.0,1.0,1.5,1.6,
108,2022-11-16,8.5,5.5,703.0,13.0,1431,,,,,,,7.1,290.0,1137.0,3.9,290.0,1138.0,1.7,1477.0,2.8,33,1506,71.3,7.6,1009.8,1022.4,2205.0,1017.0,2.0,1020.3,10.2,8.3,1200.0,2.07,12.11,,,,,,2.0,0.4,8.1,-0.3,10.4,10.4,10.9,12.0,13.7,15.9,17.9,19.6,18.9,2.0,2.8,,
108,2022-11-17,10.2,5.4,722.0,16.6,1436,,,,,,,4.8,270.0,1254.0,3.1,180.0,1353.0,1.6,1416.0,3.5,41,1453,64.6,7.9,1013.4,1025.6,2159.0,1022.2,1.0,1023.8,10.1,9.1,1200.0,1.97,11.46,,,,,,1.3,0.8,8.6,0.4,10.3,10.2,10.5,11.6,13.2,15.7,17.8,19.5,18.9,1.9,2.7,,
108,2022-11-18,11.0,5.3,749.0,18.1,1502,,,,,,,4.2,110.0,1253.0,2.7,200.0,1450.0,1.6,1362.0,5.1,39,1406,69.6,8.8,1015.6,1027.9,820.0,1024.1,1505.0,1026.0,10.1,9.1,1200.0,1.99,12.08,,,,,,1.0,0.0,8.8,-0.9,10.3,10.2,10.5,11.5,12.9,15.4,17.7,19.4,18.9,,,,
108,2022-11-19,12.9,8.7,111.0,19.2,1507,,,,,,,7.4,110.0,1245.0,4.4,50.0,907.0,2.3,2000.0,3.9,35,1529,55.8,8.1,1012.0,1025.5,1.0,1019.6,1600.0,1022.3,10.1,9.0,1200.0,2.02,11.5,,,,,,3.1,0.4,9.8,1.4,10.8,10.6,10.7,11.5,12.8,15.2,17.6,19.4,18.9,2.4,3.4,,
108,2022-11-20,13.7,9.5,725.0,20.2,1332,,,,,,,5.3,290.0,1626.0,3.0,320.0,1524.0,1.7,1448.0,5.4,38,1434,58.3,9.0,1009.4,1020.9,933.0,1017.7,1443.0,1019.7,10.0,9.1,1200.0,1.99,11.85,,,,,,1.8,1.6,11.0,2.5,11.6,11.4,11.3,11.8,12.9,15.0,17.5,19.3,18.9,2.3,3.3,,
108,2022-11-21,11.8,9.3,711.0,16.2,1132,,,,,,,7.6,340.0,1216.0,5.1,320.0,1219.0,1.6,1390.0,6.4,53,1304,70.5,9.6,1010.8,1023.0,2254.0,1019.8,1521.0,1021.2,10.0,3.1,1000.0,1.33,6.36,,,,,,3.4,3.4,9.3,1.6,11.3,11.2,11.3,12.0,13.0,14.9,17.4,19.2,18.9,1.2,1.7,,
108,2022-11-22,10.7,7.0,651.0,13.7,1414,2.17,,,,,0.0,6.9,50.0,1031.0,4.3,50.0,937.0,1.9,1664.0,5.0,47,1546,69.9,8.8,1010.3,1023.5,156.0,1017.9,2324.0,1020.7,10.0,1.6,1000.0,1.36,5.55,,,,,,8.8,4.5,9.1,-0.5,10.8,10.6,10.8,11.6,12.9,14.9,17.2,19.2,18.9,1.3,1.8,0.0,
108,2022-11-23,10.8,6.8,2343.0,15.2,1322,1.5,,,,,0.0,8.4,290.0,1445.0,4.5,320.0,1409.0,2.1,1801.0,1.9,34,1412,56.0,7.2,1007.3,1019.6,2350.0,1016.5,1238.0,1017.7,10.0,7.9,1200.0,2.02,11.6,,,,,,3.3,1.9,9.8,-0.6,11.3,11.1,11.1,11.8,12.8,14.8,17.1,19.1,18.9,2.3,3.3,,
108,2022-11-24,9.4,5.9,235.0,14.1,1519,,,,,,,5.2,250.0,1343.0,3.2,270.0,1305.0,1.5,1281.0,3.1,51,1123,65.6,7.7,1010.5,1022.0,2338.0,1019.3,1441.0,1020.9,9.9,6.5,1300.0,1.69,9.32,,,,,,3.4,1.4,7.8,-1.4,10.0,9.9,10.3,11.3,12.7,14.7,17.0,19.1,18.8,1.6,2.2,,
108,2022-11-25,12.3,7.1,253.0,17.8,1501,1.32,,,,,1.7,10.0,200.0,1446.0,5.8,200.0,1350.0,3.0,2561.0,5.8,35,1606,67.1,9.3,1006.6,1022.0,1.0,1013.2,1518.0,1016.8,9.9,7.6,1300.0,1.82,10.66,,,,,,5.0,3.1,9.7,0.6,10.5,10.3,10.3,11.1,12.4,14.6,16.9,19.0,18.8,2.4,3.5,1.7,
